id,created_at,text,location,city
T2013_00072,2013-01-08T22,"Eric Daniels, regional president of #Bosch Solar Energy, presents at Bosch Home at #2013CES. /mh [URL]","Stuttgart, Germany",Stuttgart
T2014_01578,2014-06-21T16,"The total area of solar panels it would take to power the world, Europe, and Germany. [URL] via @[REDACTED]","Stuttgart, Germany",Stuttgart
T2016_01853,2016-06-14T17,SEIKO Men's Solar Powered Chronograph Watch Recraft SSC381 Blue Dial NEW w/ Box:  $159.00End Date: Sunday Jun...,"Stuttgart, Germany",Stuttgart
T2019_00539,2019-03-09T08,"AFAIK using your EV to power your home (and vice versa, of course) was possible before with a bit of tinkering but now Mitsubishi offers this as a one-stop-shop system (bi-directional charger, solar panels, and a home battery):","Stuttgart, Germany",Stuttgart
T2022_00484,2022-04-30T10,"Off-Grid Solar Power: Discover How To Build A Self-Sufficient Solar System From Scratch For Your Boat, RV, Or Caravan With This Practical Step-By-Step Guide | With Schemes, Photos, And Illustrations","Stuttgart, Germany",Stuttgart
T2022_00570,2022-05-16T06,"zeitung_energie ""#RWE startet ein #Solar-Projekt im Braunkohlentagebau Hambach. Die Anlage soll am Uferbereich des geplanten Hambacher Tagebausees mit Batteriespeicher entstehen.:play_button:","Stuttgart, Germany",Stuttgart
T2016_01673,2016-05-27T09,"Solarnova offers translucent PV modules to market, especially made for building integrated solar systems:","Stuttgart, Germany",Stuttgart
T2022_00938,2022-09-05T11,"zeitung_energie ""PV-Strom kühlt Paletten in Ladenburger Logistikzentrum: Goldbeck Solar und Rheinenergie nehmen 3,75-MW-PV-Anlage auf einem Logistikzentrum der Neska-Gruppe in Betrieb.#energiepolitik #energiemanagement #energiewirtschaft""","Stuttgart, Germany",Stuttgart
T2013_00070,2013-01-08T22,There's now $100 million in available financing from private sources for solar energy in residential and commercial. #Bosch #2013CES /mh,"Stuttgart, Germany",Stuttgart
T2013_03277,2013-12-01T13,NEW COOPERATION PANER SOUGHT!  A new system able to accumulate large amount of energy produced by solar panels... [URL],"Stuttgart, Germany",Stuttgart
T2016_01112,2016-04-07T23,SEIKO QUAZ SOLAR POWERED SPOS 150 (VERY RARE VINTAGE WATCH):  $838.18End Date: Saturday May-[PHONE]:33:4...,"Stuttgart, Germany",Stuttgart
T2020_02440,2020-12-08T10,"""Located at the IZES research facility in #Saarbrücken, #Germany, the solar-powered project is the first of its kind for @[REDACTED] in mainland Europe and will deliver 700bar (H70) #hydrogen fuel for passenger vehicles.""","Stuttgart, Germany",Stuttgart
T2019_02408,2019-12-06T18,"#SonoMotors produced a video outlining backgrounds to their current #StaySono campaign aiming to raise 50 mio € in 30 days to reach SOP (""Start of Production"" stage) for their #Sion #SEV car (#Solar #ElectricVehicle) via community #crowdfunding:","Stuttgart, Germany",Stuttgart
T2015_02299,2015-07-19T03,Seiko Men's SSC305 Solar Powered Chronograph w/ Stainless Steel Bracelet:  $120.00End Date: Saturday Jul-25-20... [URL],"Stuttgart, Germany",Stuttgart
T2019_00597,2019-03-19T12,A job on the bright side... :sun: Find out how Martin Weiss and his team created Energy Manager — a #SmartHome-connected hub that enables homeowners with solar panels to use their power even more efficiently:#solarpower #smartmoves,"Stuttgart, Germany",Stuttgart
T2021_01805,2021-10-05T16,Large scale solar-plus-hydrogen project secures 25-year PPA in French Guiana#SolarEnergy #hydrogen  #electrolyzer #storage #fuelcells #energy #households #Electrical #renewableenergy,"Stuttgart, Germany",Stuttgart
T2018_02403,2018-08-27T15,JinkoSolar Signs Solar Module Supply Agreement for the Development of Southeast Asia’s Largest Solar Power:,"Stuttgart, Germany",Stuttgart
T2016_00496,2016-02-16T04,Seiko Solar Powered SNE042 Mens Watch Two Tone Stainless Steel Quartz Link Watch:  $89.00End Date: Wednesday M...,"Stuttgart, Germany",Stuttgart
T2018_03093,2018-11-06T11,"In a UK first, manufacturers Tesvolt have installed a municipal battery storage solar farm in West Sussex. The ‘high-voltage’ systems will bring in considerable income for the local government over the next 25 years. Read more:","Stuttgart, Germany",Stuttgart
T2019_00570,2019-03-14T08,"Our newest @[REDACTED] #ENTRELEC PI Spring range provide #solar power plants with the safest and most reliable way for connecting electrical circuits inside #PV panels, combiners and central inverters","Stuttgart, Germany",Stuttgart
T2016_02712,2016-08-31T19,Largest store PV rooftop installation in Norway with 111 kW – monocrystalline modules from ET Solar:,"Stuttgart, Germany",Stuttgart
T2020_00630,2020-04-16T16,"#Offgridsolar appliances like #solar water pumps bring life-changing developments to households, proving to be a power tool for change. They push #sustainable irrigation while helping farmers increase crop yields and income. Find out how here:","Stuttgart, Germany",Stuttgart
T2017_00748,2017-03-18T04,#Solar potential in U.S. States @[REDACTED]  #SustainableFuture #solarpower #connectedfuture  #energy @[REDACTED],"Stuttgart, Germany",Stuttgart
T2022_00411,2022-04-15T21,"Solar Powerbank 20000mAh Tragbares Ladegerät USB C Power Bank mit 2 USB Ausgängen und USB C Eingängen Externer Akku für iPhone, Samsung, Huawei, Xiaomi Oppo Handy -Weiß","Stuttgart, Germany",Stuttgart
T2022_00414,2022-04-17T13,EODUDO-S WLAN-WLAN-WLAN-WiFi 4G GSM SIM Karte IP Camera 108 0P WiFi Outdoor 18650 Battery Solar Powerd Pire Motion Alarm Color Night Vision Home Security Camera für die Sicherheit Sicherheit.,"Stuttgart, Germany",Stuttgart
T2019_01342,2019-07-09T12,"Start-ups pitches at the Heidelberg Innovation Forum on the topics IoT, Energy and Mobilty are running at full speed: Here, BRC Solar from Walldorf is pitching about its customer-specific performance optimizers for the photovoltaic market. #heidelberginnovationforum2019","Stuttgart, Germany",Stuttgart
T2018_01078,2018-03-31T08,SOFTBANK GROUP CORP. AND SAUDI ARABIA HAVE SIGNED A MEMORANDUM OF UNDERSTANDING TO BUILD A 200 BILLION DOLLARS SOLAR POWER PLANT.,"Stuttgart, Germany",Stuttgart
T2015_03203,2015-11-03T06,"NEDO consortium expects to reach 14 Yen/kWh solar energy by 2020, based on better silicon quality and bonding","Stuttgart, Germany",Stuttgart
T2016_01226,2016-04-18T19,Seiko SSC141 Solar Power Chronograph Blue Dial Men's Watch NEW $375:  $136.79End Date: Thursday Apr-[PHONE]...,"Stuttgart, Germany",Stuttgart
T2016_01380,2016-05-01T17,"What makes PV, power electronics and solar batteries more efficient and more intelligent? Lior Handelsman of ...","Stuttgart, Germany",Stuttgart
T2013_03271,2013-11-29T19,HOT! Low-cost and large scale solar thermal collector looking for the partner licensing agreement and technical coop  [URL],"Stuttgart, Germany",Stuttgart
T2015_02379,2015-07-27T08,"Casio MTPS100D-7BV, Men's Stainless Steel Watch, Solar Powered,Date, 50 Meter WR:  $28.00End Date: Wednesday A... [URL]","Stuttgart, Germany",Stuttgart
T2016_03394,2016-10-22T09,:magnifying_glass_tilted_left: BayWa r.e. Solar Energy Systems GmbH sucht Leiter (m/w) Finanzbuchhaltung :magnifying_glass_tilted_right: #Jobs #Stuttgart,"Stuttgart, Germany",Stuttgart
T2013_00192,2013-01-18T09,#Masdar accounced #RFP for 4 #renewable #solar powered #desalination pilot project in #UAE on the #WFES in AbuDhabi.,"Stuttgart, Germany",Stuttgart
T2013_03293,2013-12-03T00,Low-Cost n large Scale Solar Thermal Collector--Franchise agency Sought NOW! #naijayouthjobs. [URL] [URL],"Stuttgart, Germany",Stuttgart
T2019_02281,2019-11-15T18,"#ClimateChange solutions are easy, says former governor @[REDACTED]. He says he made Vermont number 1 solar state, turned utilities into energy efficiency companies, today 1 in 17 people work in renewables. “The national press never asked how we did this.” #coveringclimate19","Stuttgart, Germany",Stuttgart
T2021_00677,2021-04-23T11,"@[REDACTED] @[REDACTED]   #LaunchAmerica What's the solar cell efficiency of the old vs new panels to be installed later this year, and how much extra power will be generated after the upgrade?","Stuttgart, Germany",Stuttgart
T2020_02447,2020-12-08T13,"zeitung_energie ""Verband DSCP sieht neue Chance durch Wasserstoff: Der Deutsche Industrieverband Concentrated Solar Power (DCSP) hat mit Juliane Hinsch eine neue Geschäftsführerin.#energiepolitik #energie #energiemanagement""","Stuttgart, Germany",Stuttgart
T2022_01214,2022-12-09T10,"Wind/solar/batteries energy resources are not “renewable” in any material sense of the word. They do not deserve special taxonomy. Humans will need to continuously build and replace turbines, solar panels, and infrastructure. Fossil Fuels Forever.","Stuttgart, Germany",Stuttgart
T2017_00463,2017-02-16T12,ADLER Solar restores two large-scale photovoltaic systems to their original rating using repowering measures:,"Stuttgart, Germany",Stuttgart
T2019_02060,2019-10-17T13,"zeitung_energie ""Deutscher Physiker neuer Präsident des Solarverbandes ISES: Professor Klaus Vajen von der Universität Kassel ist für die Amtszeit 2020/2021 zum Präsidenten der International Solar Energy Society (Ises) gewählt worden.","Stuttgart, Germany",Stuttgart
T2022_00572,2022-05-16T07,"The integration of our #EIVE 6U #CubeSat is making progress. Harness is almost complete, two outer panels as well as the solar panels are yet to be attached. Radio connection tests, thermal tests and vibration tests will be conducted within the next weeks.","Stuttgart, Germany",Stuttgart
T2019_02338,2019-11-25T15,"zeitung_energie ""Nur PV-Gebote bei gemeinsamer Ausschreibung: Solar hui, Wind pfui – auch die Ergebnisse der jüngsten gemeinsamen EEG-Ausschreibung zeigen keine Umkehr dieses Trends.","Stuttgart, Germany",Stuttgart
T2015_02010,2015-06-25T05,"I like the looks, but  non-flat surfaces are a challenge when building. Solar Powered Floating Home [URL] via @[REDACTED] Garage","Stuttgart, Germany",Stuttgart
T2015_03401,2015-11-20T17,Seiko SNE056 Solar Power Stainless Steel Two-Tone Date/Day Men's Watch NEW:  $85.00End Date: Sunday Dec-20-201...,"Stuttgart, Germany",Stuttgart
T2019_01856,2019-09-18T09,"Hybrid Solar Panels Market 2019 Size, Share, Growth, Top Industry Players, Regional Demand and Application Scope:","Stuttgart, Germany",Stuttgart
T2016_02464,2016-08-09T12,Solar self-consumption: Black Forest based company wants to be more energy independent – 366 kW PV installati...,"Stuttgart, Germany",Stuttgart
T2019_01187,2019-06-20T06,"5,060 solar modules produce over 1.3 million kilowatt hours of electricity annually at the Mercedes-Benz Logistics Center in Germersheim. The new plant will save 755,000 kilograms CO2 per year in the future.","Stuttgart, Germany",Stuttgart
T2016_03167,2016-10-05T15,Ukrainian energy company Eco-Optima opts for inverters from Fronius – reliable performance in 5.08 MW solar park:,"Stuttgart, Germany",Stuttgart
T2016_01669,2016-05-26T16,"GOLDBECK Solar completes a 49.6 megawatt ground-mounted power plant in Melksham, England, within 4 month:","Stuttgart, Germany",Stuttgart
T2013_03272,2013-11-30T15,low-cost n large-scale solar thermal collectorPartner sought 4 commercial agreement/franchise.[URL] [URL],"Stuttgart, Germany",Stuttgart
T2016_03480,2016-10-29T15,Tesla Energy: Solar-Dachpfannen und eine neue Powerwall: Tesla hat Solarzellen in Dachpfannenform vorgestellt...,"Stuttgart, Germany",Stuttgart
T2014_00417,2014-02-17T10,World’s largest solar power plant delivers electricity to California: The world’s largest solar power plant of... [URL],"Stuttgart, Germany",Stuttgart
T2017_00216,2017-01-20T14,7 facts on power electronics for solar energy: A short overview over the technology and systemsvia @[REDACTED],"Stuttgart, Germany",Stuttgart
T2014_02965,2014-10-26T09,British scientists from @[REDACTED] develep printable solar panels that function best when it is gray and gloomy outside: [URL],"Dusseldorf, Germany",Dusseldorf
T2016_01624,2016-05-24T12,I liked a @[REDACTED] videoHow to hook up Solar Panels (with battery bank) - simple 'detailed' instructions -,"Dusseldorf, Germany",Dusseldorf
T2021_00044,2021-01-07T14,"In December 2020, both #wind and #solar #energy yields were weak. Nevertheless, renewable energies are right on target for the year as a whole.#renewables #AssetManagement #cleanenergy #photovoltaik #climate #Sustainability","Dusseldorf, Germany",Dusseldorf
T2019_01792,2019-09-11T15,"""Solar competitiveness – understood as the gap between average spot market prices and lower PV LCOEs – was most pronounced in high-irradiation Spain and Italy, followed by the UK, France, Germany and Finland, the analysis claimed."" #futureofenergy","Dusseldorf, Germany",Dusseldorf
T2020_01818,2020-09-23T22,If i put diamond and only give a space for incoming light of each facets. 6 lazer incoming to diamond mirror and accumulate energy in the crystals. Look at the efficiency :hundred_points: organic power harvesting in solar power photovoltaic. Bring diamond crystal into the OPV layer stak!,"Dusseldorf, Germany",Dusseldorf
T2014_02303,2014-09-01T07,Japan to have 30 floating solar power islands to generate 60 megawatts of clean energy [URL] via @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2014_03608,2014-12-17T17,Scientists at @[REDACTED] are developing 3D printed solar panels that function best when it's gray and gloomy outside: [URL],"Dusseldorf, Germany",Dusseldorf
T2018_02376,2018-08-24T07,Rise in #PV installations to increase #Battery materials market by 9% by 2022 #solar #RenewableEnergy #futureofenergy #energytech,"Dusseldorf, Germany",Dusseldorf
T2019_02474,2019-12-16T14,"Die Energiekonzerne @[REDACTED] @[REDACTED] @[REDACTED]  und co. korrumpieren u. infiltrieren die Politik u. Verwaltung, wie @[REDACTED] Statt günstige dezentrale Energieversorgung teure zentrale. Reden von offshore und solar in afrika. Kassieren Entschädigungen. #FridaysForFuture","Dusseldorf, Germany",Dusseldorf
T2019_01076,2019-06-04T10,Sustainability in the Reception Class! We installed a solar-powered air pump in our pond today for the goldfish we bought on our fieldtrip last week! @[REDACTED]  @[REDACTED],"Dusseldorf, Germany",Dusseldorf
T2019_01051,2019-05-31T15,The power of #renewable #energy can be captured by advanced #storage technology| Four Things You Should Know About Battery Storage#energytransition #renewableenergy #solar #WindEnergy #Battery,"Dusseldorf, Germany",Dusseldorf
T2021_00909,2021-05-21T05,Harnessing the power of IoT technology for remote monitoring and control of Solar PowerRead this case on successful cooperation between GES and Advantech and how combined technology can now be applied to other solar power projects and cases.,"Dusseldorf, Germany",Dusseldorf
T2018_02422,2018-08-29T07,#solar PV installations are predicted to reach 1T Watts by 2023 #RenewableEnergy #solarpower #futureofenergy #energytech,"Dusseldorf, Germany",Dusseldorf
T2022_00296,2022-03-12T13,"#car #driver #uber #uberdriver #truckdriver #drive #man #playing #drivers #driving #cdl #woman  @[REDACTED] Gifts for the driver: “Automotive Tire Pressure Monitoring System” The system has a solar battery, and you will not be disturbed by wires during tire pressure monitoring.","Dusseldorf, Germany",Dusseldorf
T2016_02616,2016-08-22T20,"Using Bitcoin Tech, Australians Test Selling Solar Electricity To Each Other  #CleanTechnica #Energy #Blockchain","Dusseldorf, Germany",Dusseldorf
T2014_02769,2014-10-10T07,"It doesn't seem possible, but by 2050, solar could be the world's most important energy source    [URL]  /","Dusseldorf, Germany",Dusseldorf
